nct_id,brief_title,description,brief_title_concepts_list,brief_summary_concepts_list,tot_subj_affected,tot_subj_risk,relevance,citationSum,citationAvg,briefTitlePageRankScore,briefTitleAndSummaryCombinedPageRankScore,brief_title_matched_count,brief_summary_matched_count,RRFscore_not_recency
NCT00960440,"Study of CP-690,550 Versus Placebo In Rheumatoid Arthritis Patients On Background Methotrexate With Inadequate Response To Tumor Necrosis Factor (TNF) Inhibitors","This study will test if CP-690,550 is safe and effective in rheumatoid arthritis patients      taking methotrexate who have an inadequate response to tumor necrosis factor inhibitor      treatment.",C1168005;C0003873;C0025677;C1704632;C0032042;C0947630;C1550655;C1268567,C0003873;C0333516;C0025677;C0087111;C1704632;C0947630;C0392366;C0003438,505,46284,1,185,23.125,0.002646159,0.002733682,0,0,0.018359101
NCT00088764,Pain and Stress Management for People With Rheumatoid Arthritis,"Self-management of rheumatoid arthritis (RA) symptoms using written emotional disclosure      (ED), coping skills training (CST), or a combination of both may benefit people with RA. The      purpose of this study is to determine the benefits of ED, CST, or CST and ED together in      adults with RA. This study will be conducted at Wayne State University in Detroit, Michigan      and Duke University Medical Center in Durham, North Carolina.",C0003873;C0038435;C0030193;C0376636,C0003873;C0376636;C0849912;C0199168;C3810851;C0947630;C0947630;C1446468;C3539181;C0442694;C1457887;C4082977,0,0,0,10,10,0.001676574,0.001723553,0,0,0.018347147
NCT02638259,Comparative Efficacy and Safety Study of GP2015 and Enbrel?? in Patients With Rheumatoid Arthritis,"Demonstrate equivalent efficacy of GP2015 and EU-authorized Enbrel in patients with moderate      to severe, active (RA) who had an inadequate response to disease modifying anti-rheumatic      drugs (DMARD) including methotrexate (MTX).",C0003873;C0720193;C0947630;C1550655,C0025677;C1704632;C0012634;C0720193;C0205082;C0013227;C0242708;C0025677;C0035435;C1320102;C1524004;C1547226,880,36069,1,0,0,0.002918781,0.002767739,0,1,0.018245446
NCT00124982,Study of Abatacept (BMS-188667) in Subjects With Active Rheumatoid Arthritis on Background Non-biologic DMARDS (Disease Modifying Antirheumatic Drugs) Who Have an Inadequate Response to Anti-TNF Therapy,"The purpose of this study is to summarize the safety and tolerability of abatacept during 6      months of combined treatment with one or more of the background non-biologic disease      modifying anti-rheumatic drugs (DMARDs) approved for rheumatoid arthritis (RA) in subjects      with active RA. Secondary objectives assessed the clinical efficacy of combination treatment,      including disease activity, physical function, and quality of life outcomes.",C0242708;C0003873;C1619966;C1704632;C0087111;C0718247;C0242708;C0947630,C4684765;C0003191;C0003873;C0009429;C0516981;C0518214;C0018017;C1619966;C0087111;C0012634;C0012634;C0947630;C3539181;C1320102;C0027627;C1561542;C0242708;C3272565;C4049938,1589,258464,0,92,18.4,0.002452392,0.002655321,0,0,0.018217798
NCT02278289,Comparative Effectiveness of Ultrasound and Paraffin Therapy in Patients With Carpal Tunnel Syndrome: A Randomized Trial,~     The purpose of this study is to compare the efficacy of combining a wrist orthosis with~     either ultrasound therapy or paraffin bath therapy in treating carpal tunnel syndrome~     patients.~   ,C0007286,C0182181;C0043262;C0007286,0,0,-1,3,3,0.001104937,0.000428755,0,0,0.018126861
NCT00559585,Methotrexate-Inadequate Response Study,~     The purpose of this study is to determine whether a weekly subcutaneous dose of abatacept~     yields clinical efficacy comparable to that of monthly intravenous doses of abatacept in~     participants with rheumatoid arthritis and an inadequate response to current methotrexate~     therapy.~   ,C0025677,C0003873;C1619966;C0025677;C1619966,5173,544275,-1,78,26,0.001484239,0.003464305,0,0,0.017953829
NCT01553305,A Study of the Effect of Supervised Exercise Programme in Patients With Rheumatoid Arthritis,The purpose of this study is to compare the effectiveness of a supervised high-intensity      exercise programme followed by an unsupervised exercise programme to an unsupervised exercise      programme in patients with Rheumatoid Arthritis.,C0003873;C1522704;C0947630;C1550655;C0376691,C0003873;C4553491;C0947630;C0452240;C0452240;C0452240,0,0,0,1,1,0.002595972,0.002646993,0,0,0.017911609
NCT00422227,Study Comparing Etanercept With Usual DMARD Therapy in Subjects With Rheumatoid Arthritis in the Asia Pacific Region,The purpose of this study is to compare the efficacy of etanercept with usual      disease-modifying anti-rheumatic drug (DMARD) therapy in the treatment of moderate to severe      rheumatoid arthritis (RA) over 16 weeks in the Asia Pacific region.,C0003873;C0717758;C0087111;C0947630;C0242708,C0003873;C0717758;C0087111;C0012634;C0087111;C0205082;C0947630;C0242708;C0013227;C0035435;C1547226,297,6900,1,10,5,0.002420016,0.00269057,0,1,0.017808666
NCT00810199,A Study of Tocilizumab and Methotrexate Treatment Strategies (Adding Tocilizumab to Methotrexate Versus Switching to Tocilizumab) in Patients With Active Rheumatoid Arthritis With Inadequate Response to Prior Methotrexate Treatment,"This 2 arm study will compare 2 treatment strategies based on tocilizumab in combination with      methotrexate or placebo in patients with moderate to severe rheumatoid arthritis. Patients      receiving methotrexate treatment will be randomized to receive either a) tocilizumab 8 mg      intravenous (iv) every 4 weeks + methotrexate orally (po) weekly or b) tocilizumab 8 mg iv      every 4 weeks + placebo po weekly. After the first 24 weeks of blinded treatment, treatment      adjustments (increase or decrease of treatment intensity) may be introduced at intervals,      based on response. The anticipated time on study treatment is up to 3 years, and the target      sample size is approximately 470 patients.",C0003873;C0025677;C0025677;C0025677;C1609165;C1609165;C1609165;C0087111;C0087111;C1704632;C0718247;C0947630;C1550655;C0679199;C0231530,C0746573;C0003873;C1521826;C0025677;C0025677;C1609165;C1609165;C1609165;C2945673;C0679199;C0087111;C0087111;C0087111;C0087111;C1704632;C0032042;C0032042;C0205082;C0947630;C0446516;C3539181;C0442797;C1550655;C3840775;C0441621;C0456642;C1547226;C0429028,1391,74102,1,23,11.5,0.002998207,0.002728054,0,1,0.017781319
NCT00976118,Activity of Masitinib (AB1010) in Mild to Moderate Alzheimer's Disease,~     This phase 2 study was designed to evaluate the activity of oral masitinib (AB1010)~     administered at 2 dose levels during 24 weeks to patients with mild to moderate confirmed~     Alzheimer's type disease.~   ,C0002395,C2946261;C0012634,0,0,-1,37,37,0.00232342,0.001044172,0,0,0.017717513
NCT01741493,"A Study in Healthy Adults and Adult Subjects With Rheumatoid Arthritis to Evaluate the Safety, Tolerability and Pharmacokinetics After Multiple Doses of ABT-494","This is a phase 1, randomized, double-blind, placebo-controlled, multiple ascending dose      study in healthy volunteers, multiple dose study in patients with rheumatoid arthritis and      multiple dose study in healthy volunteers.",C0003873;C0031327;C0220825;C0947630,C0003873;C0032042;C0456909;C0947630;C0947630;C0947630;C2911690,0,0,0,8,4,0.002520738,0.002999855,0,0,0.017657796
NCT02287610,A Non-Interventional Study of RAYOS in Adult Patients With Rheumatoid Arthritis,"The overall objective of the study is to assess the effectiveness of switching from      immediate-release prednisone (conventional) therapy to delayed-release prednisone (RAYOS) in      patients with moderately to severely active Rheumatoid Arthritis (RA), managed according to      standard of care in clinical practice settings.",C0003873;C0184661;C0947630;C1550655,C0003873;C2936643;C4553491;C0032952;C0032952;C0018017;C1697779;C0205082;C0237607;C0680255;C0087111;C0680255;C0947630;C0542559;C1320102;C4085643;C0231530;C3272565,24,1050,1,0,0,0.002914164,0.002370982,0,1,0.017621315
NCT02001987,A Study of Tocilizumab (RoActemra) in Tocilizumab-Naive Participants With Rheumatoid Arthritis and Inadequate Response to Non-Biologic Disease-Modifying Antirheumatic Drugs (DMARDs) and/or Biologic Therapy,"This two part, multi-center, open-label, single-arm study will evaluate the efficacy and      safety of tocilizumab as a monotherapy or in combination with methotrexate or other      conventional synthetic disease modifying antirheumatic drugs (csDMARDs) in participants with      moderate to severe active rheumatoid arthritis who have an inadequate response or are      intolerant to non-biologic csDMARDs and/or biologic therapy.",C0242708;C0003873;C0005527;C1609165;C1609165;C3272237;C1704632;C0947630;C0005522;C0242708,C0003873;C0003191;C0005527;C0025677;C1609165;C1704632;C0012634;C0087136;C0205082;C1705425;C0947630;C0446516;C3539181;C1320102;C0404831;C0220825;C1547226;C0231199;C3810841,654,13066,0,0,0,0.002137851,0.002688689,0,1,0.017611874
NCT02639988,Impact of Rheumatoid Arthritis on the Course of Type 2 Diabetes During a Longitudinal Follow-up of 5 Years,~     The purpose of this study is to determine whether patients with rheumatoid arthritis and type~     2 diabetes experience a more severe disease course compared to control patients with~     osteoarthritis and type 2 diabetes~   ,C0003873;C0011847,C0003873;C0596545;C0011847;C0012634;C0011847,0,0,-1,50,50,0.002872905,0.002665384,0,1,0.017575601
NCT00522054,Tai Chi for Patients With Rheumatoid Arthritis,"The purpose of this study was to study the impact of Tai Chi group exercise on physical      function, health and disease activity of patients with RA, and to examine the patients'      experience and perception of Tai Chi.",C0003873;C1550655,C1276393;C0237607;C0030971;C0031843;C0012634;C0947630;C0947630;C0000589;C0031809;C4049938,0,0,0,7,7,0.003768952,0.002274652,0,0,0.017507502
NCT01384422,Safety and Preliminary Efficacy of GLPG0634 in Methotrexate-refractory Active Rheumatoid Arthritis Patients,"-  Thirty six patients suffering from active rheumatoid arthritis despite continued           treatment with methotrexate will be evaluated for improvement of disease activity when           taking GLPG0634 or matching placebo for 4 weeks.        -  During the course of the study, patients will also be examined for any side effects that           may occur, and the amount of GLPG0634 present in the blood as well as the effects of           GLPG0634 on disease- and mechanism of action-related parameters in the blood will be           determined.",C0003873;C0025677;C0718247;C1550655,C0003873;C0031327;C0025677;C0877248;C0683278;C0087111;C0332128;C0012634;C0032042;C0150312;C0947630;C0005767;C0005767;C0012634;C4082977;C1518681;C0233492;C1320102;C3844714;C0220825;C0449878;C4049938;C0231617;C1444662,0,0,0,16,8,0.002798837,0.003220494,0,0,0.017368442
NCT00667758,Gonadotropin-Releasing Hormone (GnRH)-Antagonist Therapy in Rheumatoid Arthritis,The purpose of this study is to compare the safety and efficacy of gonadotropin-releasing      hormone (GnRH) antagonist therapy versus placebo in patients with moderate to severe      rheumatoid arthritis.,C0023610;C0003873;C0087111,C0003873;C0018061;C0087111;C0032042;C0205082;C0947630;C0023610;C0381385;C1547226,0,0,1,1,1,0.002273858,0.002585451,0,1,0.017257971
NCT00392587,A Study To Investigate The Effects Of GW856553 On Patients With COPD (Chronic Obstructive Pulmonary Disease),~     The purpose of this study is to assess the safety of GW856553 in COPD patients and to assess~     its affects on their COPD disease after 14 days.~   ,C0024117,C0012634,0,0,-1,4,4,0.00232342,0.001347212,0,0,0.017242247
NCT01426789,A Biomarker Study of Secukinumab in Rheumatoid Arthritis (RA) Patients,"This study aims to confirm if patients with a specific biomarker might have a better response      to secukinumab treatment. To meet this purpose, exploratory biomarker studies will be done.      The goals of these exploratory studies are to (1) find biomarkers that will identify persons      with rheumatoid arthritis who will have the best possible response to secukinumab and (2) to      identify persons who will have fewer side effects in order to maximize their benefit from      secukinumab.",C0003873;C3179547;C0005516;C0947630;C1550655,C0003873;C0877248;C3179547;C3179547;C3179547;C0005516;C0005516;C0087111;C0005516;C1552740;C1704632;C0332149;C1704632;C0750484;C0947630;C0947630;C0947630;C0018017;C3858576;C3858576;C1522411,168,10208,0,13,13,0.002593704,0.002301187,0,0,0.017131475
NCT00491309,Exercise and Respiratory Therapy in Patients With Rheumatoid Arthritis / Collagenosis and Pulmonary Hypertension,In Patients with rheumatic disease exercise training is a well established element of      therapy. In contrast patients with severe pulmonary hypertension are advised to avoid      physical exertion and must not perform exercise training. This study aims to evaluate the      effectivity and safety of a low-dose training program in patients with pulmonary hypertension      and rheumatic disease.,C0020542;C0003873;C0035239;C1522704;C1550655;C0235910,C0020542;C0020542;C0035435;C0035435;C0015264;C0087111;C0205082;C0947630;C1550472;C0452240;C0442694;C0452240;C0442694;C0442694;C1550655;C0449900;C0031809;C0220825;C0007009,0,0,0,15,15,0.002037451,0.002206717,0,1,0.017098708
NCT00048568,A Phase III Study of Abatacept (BMS-188667) in Patients With Active Rheumatoid Arthritis and Inadequate Response to Methotrexate,Short Term: The purpose of this clinical research study is to learn if abatacept (BMS-188667)      in combination with methotrexate is better than methotrexate alone in participants that have      active rheumatoid arthritis and are not responding to methotrexate. The safety of this      treatment will also be studied.      Long Term Extension: The purpose of this amendment is to provide participants who have      completed the initial 12-month double-blind treatment period the opportunity to receive open      label treatment with active drug treatment until abatacept is approved in the local country      or until clinical development has been discontinued.,C0003873;C0025677;C1619966;C1704632;C0718247;C0947630;C1550655,C0003873;C0025677;C0025677;C0025677;C0243107;C1619966;C0087111;C0680532;C0087111;C0087111;C0087111;C1619966;C1550710;C0025344;C0947630;C0023185;C0439044;C0456909;C1705425;C0233324;C0233324;C0013227;C3539181;C1555587;C1444662;C1320102;C1320102;C0233494;C3272565;C3272565,4890,350154,0,181,60.33333333,0.002875195,0.002822355,0,0,0.017078442
NCT01941940,A Study to Evaluate Efficacy of Tocilizumab Administered as Monotherapy or in Combination With Methotrexate and/or Other Disease Modifying Antirheumatic Drugs (DMARDs) in Rheumatoid Arthritis (RA) Participants,"This open-label, single arm, Phase 3b study will evaluate the efficacy of tocilizumab      (RoActemra), administered as monotherapy or in combination with methotrexate and/or other      DMARDs, in participants with moderate to severe active RA.",C0242708;C0003873;C0025677;C1609165;C3811910;C0220825;C0947630;C1546725;C0242708,C0025677;C1609165;C3272237;C0087136;C0205082;C1705425;C0947630;C0446516;C3539181;C1320102;C0242708;C0220825;C1547226,152,5675,1,0,0,0.002396875,0.002500449,0,1,0.017076647
NCT00853385,"A Phase 3 Study Comparing 2 Doses Of CP-690,550 And The Active Comparator, Humira (Adalimumab) Vs. Placebo For Treatment Of Rheumatoid Arthritis","This is a comparative study of CP 690,550, Humira (adalimumab) and placebo on background      methotrexate in patients with Rheumatoid Arthritis. The study is intended to provide evidence      of the efficacy and safety of CP 690,550 when dosed 5 mg and 10 mg twice a day on background      methotrexate in adult patients with moderate to severe Rheumatoid Arthritis. It is intended      to confirm the benefits of CP-690,550 in improving signs and symptoms and physical function      that were observed in Rheumatoid Arthritis. An active comparator, adalimumab, is also      included.",C0003873;C4553390;C1122087;C0087111;C0032042;C0718247;C1171255;C0947630,C0003873;C0003873;C0003873;C0009491;C0516981;C0025677;C0025677;C1122087;C1122087;C1551357;C1551357;C0032042;C0750484;C1171255;C0205082;C0947630;C1561538;C0424818;C1555587;C1320102;C4553390;C1547226,871,230157,1,215,30.71428571,0.002373614,0.002564902,0,1,0.017011645
NCT01098201,Certolizumab and Lower Extremity Lymph Flow in Rheumatoid Arthritis (RA),This open-label pilot study will select subjects who are inadequate responders to      methotrexate. These subjects will receive certolizumab subcutaneously on a monthly basis for      six months. The study is attempting to determine the following:        1. Is lymphatic flow altered in the extremities of RA patients with an inflamed knee?        2. Is resolution of synovitis associated with a restoration of lymphatic flow and lymph           node volume following therapy with certolizumab?        3. Can Doppler ultrasound be used to detect and follow alterations of lymph node size?,C0003873;C0023216;C1872109;C0024202,C1285847;C0025677;C0015385;C0449982;C0041618;C0039103;C0087111;C0554756;C0442726;C1705425;C0947630;C0947630;C0024202;C0022742;C0746922;C1273517;C1872109;C1514893;C1561542;C1854293;C4082977,0,0,0,23,11.5,0.001666965,0.001982927,0,0,0.016993272
NCT01583959,Study of Different Doses of Folic Acid in Combination With Methotrexate in Rheumatoid Arthritis,"Introduction: Methotrexate is the sheet anchor for the treatment of rheumatoid arthritis.      Folic acid supplementation is usually given at a dose of 5-30 mg per week to ameliorate      adverse effects. Patients at our center are usually on the higher dose. However, it is      unclear if higher doses are required, recent international recommendations suggest 5-10 mg      per week only.      Objectives: To randomize rheumatoid patients being being started on Methotrexate into 2      groups- one on 5mg for 6 days a week (30mg per week) of folic acid and the other 5 mg twice a      week (10 mg per week) for 24weeks. To look at difference in        1. Adverse effects due to methotrexate           a. Minor adverse effects: By symptom chart           a. Major adverse effects: Cytopenia (predefined) and transaminitis.        2. Disease activity using Disease activity score 28 joints (3 variable) and functional           status by health assessment questionnaire        3. RBC folic acid levels Methodology: Randomised controlled trial, double blinded, placebo           controlled. Sample size 50 in each group. One group of patients will receive folic acid           5 mg twice a week with placebo for 4 days and the other group will receive folic acid 5           mg 6 days a week for 24 weeks.      Patients will be administered adverse effects proforma, assessed for having cytopenias and      transaminitis (pre defined) and disease activity will be calculated at every visit, ie., in      the beginning at then at 8,16 and 24 weeks. In addition will look at the functional status      and RBC folate levels at 0 and 24 weeks. Statistical analysis using chi-square test for      proportions and t test for continuous variables.",C0003873;C0025677;C3811910;C0016410;C0947630,C0451208;C0003873;C0598463;C0242297;C0879626;C0879626;C0879626;C0879626;C0879626;C0008041;C2242708;C2242708;C0025677;C0025677;C0025677;C0016410;C0016410;C0016410;C0016410;C0016410;C0010828;C0087111;C0010828;C3245501;C1457887;C0012634;C0012634;C0032042;C0032042;C0012634;C1293132;C0178638;C0871472;C3244317;C0007963;C1512346;C1561540;C4086718;C1561540;C1561540;C1561540;C1561540;C1561540;C1561540;C1561540;C0018017;C1550655;C1550655;C0969625;C0085632;C1552839;C4684637;C2911690;C2911690;C0562230;C0944988;C3534109;C0018792;C1552839;C1552839;C1552839;C1444662;C4049938;C4049938;C4553760;C4049938;C3889277,0,0,0,1,1,0.002443366,0.002654246,0,0,0.016966555
NCT01288287,"Long Term Effects of an Early Response to Certolizumab Pegol (CZP, Cimzia??) in Rheumatoid Arthritis (RA) Patients","To determine if early clinical response at 12 weeks to Certolizumab Pegol (CZP, Cimzia ??)      therapy in adult Rheumatoid Arthritis (RA) patients is a predictor of better long term      clinical response at 18 months compared with a lack of clinical response at 12 weeks.",C0003873;C1872109;C1704632;C2343521;C0233324;C1550655,C0003873;C1872109;C1704632;C1704632;C1704632;C0087111;C2343521;C1561542;C3272565;C3272565;C3272565;C4082977,23,1617,0,2,2,0.001980518,0.002169019,0,0,0.016865016
NCT01995201,A Study of Subcutaneous RoActemra/Actemra (Tocilizumab) as Monotherapy or in Combination With Methotrexate or Other Non-Biologic DMARDs in Patients With Active Rheumatoid Arthritis,"This multicenter, open-label study will evaluate the efficacy and safety of subcutaneously      administered RoActemra/Actemra (tocilizumab) as monotherapy or in combination with      methotrexate or other non-biologic DMARDs in patients with active rheumatoid arthritis and an      inadequate response to non-biologic DMARDs or to one anti-TNF. In Phase 1, all patients will      receive RoActemra/Actemra 162 mg subcutaneously (sc) weekly for Weeks 1 to 24, with or      without methotrexate or other non-biologic DMARDs. For Part 2, patients who achieve sustained      clinical DAS28-ESR remission at Weeks 20 and 24 will be randomized to receive      RoActemra/Actemra 162 mg sc either weekly or every 2 weeks for Weeks 24 to 48, with or      without methotrexate or other non-biologic DMARDs. Patients who do not achieve sustained      clinical remission but achieve low disease activity (DAS-ESR </= 3.2) will continue the      initial treatment of RoActemra/Actemra 162 mg sc weekly for Weeks 24 to 48, with or without      methotrexate or other non-biologic DMARDs.",C0003873;C0025677;C1609165;C3811910;C3272237;C2740854;C0718247;C0947630;C1546725;C4054347;C1550655;C3842127,C0003873;C0025677;C0025677;C0025677;C0025677;C1609165;C3272237;C3272237;C0544452;C3272237;C0544452;C0087111;C3272237;C1704632;C2740854;C2740854;C2740854;C0012634;C2740854;C1705425;C0947630;C1550472;C0175454;C3539181;C1550655;C1320102;C4055380;C4055380;C4055380;C4055380;C4055380;C0220825;C3272565;C3272565;C4049938,591,32736,0,0,0,0.002849455,0.003144588,0,0,0.016766059
NCT02173587,Study Evaluating the Efficacy of Thick Shell Mussel Lipid Extract in Chinese Subjects With Rheumatoid Arthritis,"Previous study found that lipid extract from hard-shelled mussel (HMLE) at a dose of 100mg/kg      possessed strong anti-inflammatory activity by diminishing the hind paw swelling and      arthritis index in rat model. In the present study, HMLE was processed to capsules under      strict food safety supervision and patients with active rheumatoid arthritis (RA???were      selected to examine whether supplementation with HMLE could improve clinical and laboratory      parameters of disease activity. The validated disease activity score that include 28 joint      counts and ESR (DAS28) and validated clinical disease activity index (CDAI) were primary      outcome measure. Laboratory parameters including IL-1??, IL-6, IL-10, TNF-??,PGE2 and COX-2      were also measured to explore the mechanisms.",C0003873;C0947630;C0185115,C0003873;C0242297;C0038842;C0022885;C0850310;C0003864;C0038999;C1555707;C0150312;C0012634;C0012634;C0012634;C0947630;C0918012;C3161035;C0947630;C0918012;C3540798;C0683448;C0687080;C0003209;C0000589;C0184511;C0180799;C1320102;C0022885;C0523744;C3534109;C3242613;C4049938;C3272565;C4049938;C4049938;C3272565;C4049938,0,0,0,4,4,0.002837956,0.00199116,0,0,0.01676444
NCT01641705,Analysis of Respiratory Mechanics in Patients With Rheumatoid Arthritis,"Rheumatoid arthritis (RA) is an autoimmune disease of unknown etiology characterized by      peripheral polyarthritis, symmetric, which leads to joint destruction and deformity. It is      estimated that the RA reaches about 0.5% of the population. According to data from DATASUS,      was responsible for 26,671 hospitalizations, 229 deaths and cost exceeding R$ 20 million in      2005-2007.      The main bodily changes are related to joint problems, however, systemic manifestations are      also found in organs such as lung and heart. Although cardiovascular diseases are the most      responsible of the deaths AR, pulmonary complications are common and account for 10% to 15%      of all mortality. Anaya and colleagues point out that the pulmonary involvement contributes      significant morbidity and mortality in these patients. Although pulmonary involvement is a      frequent manifestation in RA, the prevalence and nature of rheumatoid lung disease has not      yet been precisely established. Several lung disorders such as interstitial pulmonary      fibrosis, pulmonary nodules and bronchiolitis may ocorrer1. Laitinen et al point out that      studies of lung function appear to be a valuable helper for radiography in the evaluation of      pulmonary involvement in connective tissue diseases. Previous studies indicate that patients      with RA have an increased incidence of abnormal lung function, according to assessments      including spirometry, lung volume tests and diffusion capacity of carbon monoxide.      Thus, the main objective of this study is to analyze the respiratory mechanics of patients      with RA. Specific objectives were to seek to understand whether a relationship exists between      duration of rheumatoid disease and lung function in these patients.      For this, the investigators used 18 subjects in the control group, free of pulmonary disease      and / or heart, all nonsmokers. In the RA group, a total of 72 patients divided into 4 groups      of 18 volunteers each, classified according to disease duration (0-5 years, 6-10 years, 11-15      years and> or = 16 years). It is noteworthy that all patients in the RA group will also be      non-smokers, since it is already known in the literature that smoking impairs lung function.      All individuals will perform the function test with a trained technician and qualified to      function. The examinations will be conducted: Forced oscillation technique and spirometry, in      that order.",C0003873;C1546767;C1550655,C0009782;C0007222;C0281169;C0994344;C0748159;C0748159;C0748159;C0003873;C0004364;C0805915;C0541875;C0024115;C0743626;C0019993;C0575044;C0024115;C0162323;C0006271;C0035245;C0035245;C0035245;C0035245;C0596790;C0031809;C1273518;C1273518;C0043299;C1261322;C0695434;C0220825;C0037981;C0018017;C0162340;C0337672;C0023866;C0037981;C0332516;C0220880;C0024109;C0024109;C0018017;C0016059;C0205161;C0441876;C0031843;C0031843;C0596012;C0228505;C0947630;C0947630;C0012634;C0012634;C0337664;C0011065;C0178784;C0011065;C3245511;C0007009;C0018787;C0392366;C0947630;C0018787;C3245479;C0024109;C0024109;C1273517;C0392366;C0042497;C1516986;C0080194;C0233492;C3842265;C0332534;C0332534;C4086544;C1552839;C1552839;C1552839;C1522411;C0015411;C1552740;C0029166;C0151576,0,0,0,3,3,0.00267465,0.002124356,0,1,0.016760265
NCT01362153,A Pharmacokinetic (PK) and Pharmacodynamic (PD) Study of Golimumab in Patients With Rheumatoid Arthritis (RA),"This is a Phase 1, pharmacokinetic and pharmacodynamic study of intravenous and subcutaneous      administered golimumab in patients with rheumatoid arthritis.",C0003873;C2353893;C0947630;C0031327;C1550655,C0003873;C2353893;C0947630;C0031327,0,0,0,24,12,0.002651398,0.003544906,0,0,0.016723671
NCT00673920,A Study to Evaluate Ocrelizumab Compared With Placebo in Patients With Rheumatoid Arthritis Who Have an Inadequate Response to Methotrexate Therapy,"This study will evaluate the efficacy and safety of ocrelizumab, compared to placebo, in      patients with active rheumatoid arthritis who have an inadequate response to methotrexate      therapy. Patients will be randomized 2:2:1 to receive 1) infusions of ocrelizumab 200mg iv on      Days 1 and 15, 2) infusions of ocrelizumab 400mg iv on Day 1 and placebo iv on Day 15, or 3)      infusions of placebo iv on Days 1 and 15. At the end of the placebo-controlled treatment      period at 24 weeks, patients in groups 1 and 3 will be re-randomized to receive either a      single infusion of 400mg iv ocrelizumab or 2 infusions of 200mg iv ocrelizumab, and group 2      will receive a second single infusion of 400mg iv ocrelizumab. All patients will receive a      stable dose of concomitant methotrexate (7.5-25mg/week) throughout the study. The anticipated      time on study treatment is 1-2 years. Target number of patients to be enrolled in this trial      is 300.",C0003873;C0025677;C1882138;C0220825;C1704632;C0032042;C0087111;C0947630;C1550655,C1623145;C0003873;C1521826;C0025677;C1882138;C1882138;C1882138;C1882138;C1882138;C1882138;C0574032;C0574032;C0574032;C0087111;C0574032;C3843646;C0574032;C0574032;C4684790;C0032042;C0087111;C0032042;C0032042;C0032042;C0025344;C1552839;C0087136;C0087136;C0947630;C0947630;C1561540;C2360800;C1550655;C3840775;C1320102;C2911690;C1706074;C1552839;C0018792;C0220825;C4699193,0,0,0,16,16,0.002887918,0.002908428,0,0,0.016604318
NCT02436785,Do Inflammatory Arthritis Inpatients Receiving Group Music Therapy Improve Pain Compared to Music Listening?,"~     Pain management is rated by patients with inflammatory arthritis as the highest priority in~     their disease treatment. Past research showed that music therapy is associated with reduced~     pain and depression. The purpose of this study is to better understand the effectiveness of~     music therapy for people with inflammatory arthritis. Participants will be randomly assigned~     to: 1) Music Therapy group facilitated by a music therapist, or 2) Music Listening group that~     listens to a relaxation CD (compact disc). Standardized tests will determine if participating~     in music therapy group helps reduce pain and depression, improve physical function and~     confidence levels in applying self-management strategies.~   ",C0003864;C2584303;C0030193;C0184511,C0516981;C0002766;C0086969;C0011570;C0011570;C1704726;C0003864;C0003864;C2584303;C0012634;C0030193;C0030193;C0184511;C2946261;C0056170;C0376495,0,0,-1,18,18,0.000459723,0.000905296,0,0,0.016596462
NCT00548834,Efficacy and Safety of CDP870 Versus Placebo in the Treatment of the Signs and Symptoms of Rheumatoid Arthritis,The purpose of this study was to confirm and extend the data from previous studies and to      demonstrate the efficacy (in terms of signs and symptoms) and safety of monotherapy with      CDP870 administered SC every 4 weeks compared to placebo in patients with active RA who had      failed at least one DMARD.,C0003873;C0037088;C0087111;C0032042,C0750484;C0947630;C0032042;C0947630;C0242708;C3245479;C0424818;C1170317;C1320102,0,0,0,71,71,0.001982551,0.002491568,0,0,0.016594701
NCT01295151,SWITCH Clinical Trial for Patients With Rheumatoid Arthritis Who Have Failed an Initial TNF-blocking Drug.,"The principal aim of this study is to fill a clear knowledge gap and provide guidance for      rheumatologists and reassurance to the patient group on a management challenge faced daily in      rheumatology practice. Specifically, it aims to provide robust evidence on the optimal      management of patients with established RA that have failed an anti-TNF therapy (the first of      the biological therapies to be introduced); in particular, the investigators wish to address      whether the currently licensed but non NICE-approved treatment options, TNF-blocking drug or      abatacept, are equivalent to the NICE-approved treatment, rituximab. If so, the intention is      to broaden treatment options and target these specific therapies to disease sub-groups.",C0003873;C1096775;C0013227;C1550655;C0233660,C0005527;C0683525;C0683525;C0281481;C0204558;C0376636;C0376636;C0376554;C0805586;C1619966;C0087111;C0393022;C0162425;C0087111;C0150600;C0237607;C1552740;C1442065;C0012634;C1552839;C0947630;C0013227;C1555587;C1555587;C0456642;C1552839;C1548573;C0233660,0,0,0,3,1.5,0.002000978,0.002191254,0,0,0.016424086
NCT00993668,Assessing the Use of Certolizumab Pegol in Adult Subjects With Rheumatoid Arthritis on the Antibody Response When Receiving Influenza Virus and Pneumococcal Vaccines,"The purpose of this trial is to assess the affect of Certolizumab Pegol (CZP) treatment on      antibody response to T cell-independent and T cell-dependent immunizations using pneumococcal      and influenza vaccines, respectively.",C0358314;C0003873;C1872109;C0021400;C0003241;C1704632,C1872109;C0021403;C0020971;C0305065;C1290940;C0087111;C0429964;C0003241;C1704632;C0001721;C0018792,770,22593,0,4,4,0.001547367,0.001443789,0,0,0.016416375
