nct_id,brief_title,description,brief_title_concepts_list,brief_summary_concepts_list,tot_subj_affected,tot_subj_risk,relevance,citationSum,citationAvg,briefTitlePageRankScore,briefTitleAndSummaryCombinedPageRankScore,brief_title_matched_count,brief_summary_matched_count
NCT02879136,"TAME-PD - Physical Therapy, Atomoxetine and, Methylphenidate, to Enhance Gait and Balance in Parkinson's Disease","~     Gait and balance problems are a significant source of disability in patients with Parkinson~     disease. Physical therapy remains one of the main treatments. On the other hand some~     medications, such as methyphenidate and atomoxetine, have been tried with promising results.~     The outcomes in gait and balance in Parkinson disease after a combination of physical therapy~     and the medications mentioned above have not been explored yet. The investigators want to~     evaluate whether the addition of medication, either low dose of methylphenidate or~     atomoxetine, to physical therapy will achieve improvement in gait and balance in Parkinson~     disease more than physical therapy alone. The investigators propose a pilot, single center,~     rater blind, prospective randomized trial. 2-arm-parallel group, intention-to-treat analysis.~   ",C0949766;C0025810;C0076823;C0014653;C0012634,C0030567;C0949766;C0949766;C0949766;C0025810;C4284232;C0076823;C4284232;C0076823;C0014653;C0012634;C0014653;C0014653;C0012634;C0449416;C0018563;C0949766;C4284232;C0033213;C0376495;C0723338;C1449882,0.0,0.0,-1,0.0,0.0,0.014552130716564788,0.016798184707558356,0,0
NCT00643890,Study of AAV-GAD Gene Transfer Into the Subthalamic Nucleus for Parkinson's Disease,"~     The purpose of this study is to determine the safety and efficacy of AAV-GAD gene transfer~     into the subthalamic nucleus (STN) region of the brain. This study involves the treatment of~     subjects with medically refractory Parkinson's disease (PD). The gene transfer product, a~     disabled virus with a gene called GAD, will be infused into the STN bilaterally using~     stereotactic surgical techniques. The overall goal of this approach is to normalize the~     activity of the STN and reduce the motor symptoms of PD.~      Because the change in UPDRS demonstrated a positive outcome, the sham surgery subjects from~     the blinded portion of the study will be invited to crossover into the Open-label Arm portion~     of the study. The Open-label Arm will further evaluate the safety and efficacy of AAV-GAD~     gene transfer into the subthalamic nucleus (STN) region of the brain.~   ",C0012634;C3496275,C1457887;C1446409;C0012634;C0006104;C0446516;C0446516;C3496275;C3496275;C0376495,0.0,0.0,-1,196.0,98.0,0.014810150048885596,0.01647843419497573,0,0
NCT01971242,Trial of Exenatide for Parkinson's Disease,"~     This study is a clinical trial in patients with Parkinson's disease, of a drug called~     Exenatide which is already licensed for the treatment of patients with Type 2 Diabetes. There~     have been several groups that have confirmed that Exenatide has beneficial effects on nerve~     cells when tested in the laboratory, that raises the possibility that Exenatide may slow down~     or stop the degenerative process of Parkinson's disease. In an open label trial in patients~     with Parkinson's disease who self administered the drug for 1 year, we have previously shown~     that the drug is well tolerated and shows encouraging effects on the movement and~     non-movement aspects of the disease, even 2 months after patients stopped administering the~     drug. The next step is therefore to formally evaluate whether Exenatide really is a potential~     neuroprotective drug, i.e. stops the nerve cells dying in Parkinson's disease, by~     conducting a double blind, placebo controlled trial.~   ",C0012634,C0011847;C0026649;C0026649;C0012634;C1522240;C0012634;C0012634;C0012634;C0012634;C0032042;C0180112;C0376495,0.0,0.0,-1,94.0,94.0,0.02083202838588437,0.016319753907876874,0,0
NCT02680977,Mucuna Pruriens Therapy in Parkinson's Disease,"In low-income areas worldwide, most patients with Parkinson's disease (PD) cannot afford      long-term Levodopa therapy. A potential therapeutic option for them is the use of a legume      called Mucuna Pruriens var. Utilis (MP), which has seeds with a high levodopa content (5-6%)      and grows in all tropical areas of the world. MP powder is very cheap (total annual cost for      a PD patient: 10-15 US $). The aim of this study is to assess efficacy and tolerability of      acute and chronic use of MP compared to standard Levodopa therapy.      The primary objective of this study is to investigate efficacy of acute levodopa challenge      using MP in comparison to levodopa with a Dopa Decarboxylase Inhibitor (LD+DDCI) and without      (LD-DDCI) and placebo.      The secondary objectives are to investigate safety of acute intake of MP as well as efficacy      and safety of chronic intake of MP over a 8-week period in comparison to usual LD+DDCI home      therapy.",C0030567;C0087111,C3536799;C0030567;C0018017;C0018017;C0805586;C0027627;C0023570;C0023570;C2828392;C0023570;C0023570;C0023570;C0087111;C0087111;C0032042;C0087111;C1095908;C0025344;C0947630;C0947630;C0013023;C1550472;C0087111;C0445334;C1552853,0.0,0.0,0,3.0,1.5,0.034207506310384474,0.016161545549943368,0,0
NCT02003248,A Feasibility Study to Evaluate Safety and Initial Effectiveness of ExAblate Transcranial MR Guided Focused Ultrasound for Unilateral Pallidotomy in the Treatment of Dyskinesia of Parkinson's Disease,"The proposed study is to evaluate the safety and initial effectiveness of the ExAblate      Transcranial MRI-guided focused ultrasound (MRgFUS) treatment of patients with dyskinesia of      Parkinson's Disease (PD)        -  Safety: To evaluate the incidence and severity of adverse events (AE/AEs) associated           with ExAblate Transcranial MRgFUS treatment of dyskinesia of PD        -  Effectiveness: To determine the level of effectiveness of the ExAblate Transcranial           MRgFUS treatment of dyskinesia of PD.Efficacy will be determined utilizing the UPDRS-IV           for dyskinesia in PD from examinations at baseline and every 3-Months post-ExAblate           treatment.      This study is designed as a prospective, single-site, single arm, nonrandomized study.      Assessments will be made before and three months after MRgFUS for clinical symptom relief,      quality of life (QoL) improvements, and safety of MRgFUS in the treatment of LID. Relative      Safety will be evaluated using a common description of Significant Clinical Complications for      patients treated in this study. This study will be performed on the 3T MR scanners.",C0030567;C1517281;C0015730;C4553491;C0195893;C0013384;C0087111;C0220825;C0302614,C0030567;C0518214;C0877248;C4553491;C4553491;C4553491;C0009566;C0031809;C0678257;C0041618;C0013384;C0013384;C0013384;C0013384;C0087111;C0087111;C0087111;C0087111;C0087111;C3172260;C3272565;C0183115;C1457887;C0087136;C0087136;C0564405;C3245511;C0947630;C0947630;C0947630;C0947630;C0947630;C0446516;C0031809;C4082977;C0220825;C1561542;C0220825;C0220825;C0728774;C3272565;C0332155;C4082977,0.0,0.0,0,0.0,0.0,0.019235673357911445,0.016140826446488746,0,0
NCT01785628,The Impact of Pharmacological and Electric Modulation of NMDA Pathway on the Cognitive Flexibility and Volitional Movement Preparation in Patients With Parkinson's Disease,~     The project will investigate the effect of pharmacological and electric modulation of~     N-methyl-D-aspartate (NMDA) pathway on the cognitive flexibility and volitional movement~     preparation in patients with Parkinson's disease (PD).~   ,C0026649;C0012634;C0071888;C0042950,C0012634;C0026649;C0071888;C0042950,4.0,120.0,-1,9.0,9.0,0.013687777073240443,0.016134233456564867,0,0
NCT00866502,A Safety and Tolerability Study of Intracerebroventricular Administration of sNN0031 to Patients With Parkinson's Disease,"~     This study is conducted to evaluate the safety and tolerability of the drug product sNN0031,~     containing Platelet Derived Growth Factor (PDGF), when administered directly into one of the~     fluid filled cavities in the brain using an implanted catheter and an implanted SynchroMed®~     II pump. Patients with a diagnosis of Parkinson's disease will be enrolled.~   ",C0012634;C3845829,C0011900;C0012634;C0018270;C0006104,0.0,0.0,-1,25.0,25.0,0.014810150048885584,0.016097069480146182,0,0
NCT00099268,Efficacy and Safety of Carbidopa/Levodopa/Entacapone in Patients With Parkinson's Disease Requiring Initiation of Levodopa Therapy,The CELC200A2401 study has been designed in order to evaluate the hypothesis that      administering the combination carbidopa/levodopa/entacapone at the time that levodopa therapy      is initiated results in a decrease in the risk of the development of motor complications for      patients with Parkinson's disease.,C0030567;C0353697;C0165921;C0023570;C0087111;C1550655;C0589507,C0030567;C0009566;C0243107;C0165921;C0006982;C0023570;C0023570;C0087111;C0947630;C3539181;C0442797;C1533734;C1522411;C0220825,2993.0,168888.0,0,35.0,35.0,0.020854270446118317,0.015980917036529863,0,0
NCT01338649,Light Therapy Treatment in Parkinson's Disease Patients With Daytime Somnolence,"Study objectives are to determine the efficacy, safety and tolerability of bright light      treatment in Parkinson's Disease (PD) patients with daytime sleepiness. Thirty PD patients      will be enrolled and equally randomized to bright light or dim-red light treatment. Objective      (actigraphy) and subjective (sleep logs/scales) sleep measures will be collected through the      baseline and intervention phases of the study. The primary outcome measure will be the change      in the Epworth Sleepiness Scale (ESS) comparing the bright light treatment with dim-red light      treatment. Secondary outcome measures will include the Multiple Sleep Latency Test (MSLT),      global Pittsburgh Sleep Quality Index (PSQI) score, Parkinson's Disease Sleep Scale (PDSS)      score, and actigraphy measures. A variety of exploratory analyses will examine the effects of      bright light treatment on fatigue, depression, quality of life, cognition, and motor      disability.      Hypothesis: Bright light exposure will diminish daytime sleepiness and improve night-time      sleep in PD patients with daytime sleepiness.",C0030567;C0031765;C2830004;C0087111;C1550655,C3697468;C3541276;C4684765;C0030567;C0030567;C0541854;C0541854;C0541854;C0518214;C4505222;C0184661;C0018017;C1171301;C1171301;C0011570;C0231170;C0087111;C0087111;C0018017;C0087111;C0087111;C0087111;C0009240;C4684790;C0274281;C0015672;C0423899;C0423899;C0175659;C0423899;C0423899;C0947630;C0037313;C0037313;C0947630;C0037313;C0175659;C0037313;C0022885;C0519186;C0000589;C0184511;C1518681;C2945733;C2979880;C0027627;C0275586;C0275586;C0275586;C0275586;C0275586;C3534109;C3534109;C0275586;C0275586;C3242613;C0728774;C4082977,6.0,135.0,0,17.0,17.0,0.02159654693011182,0.015969204322077744,0,0
NCT00633880,Clinical Study of Droxidopa in Patients With Neurogenic Orthostatic Hypotension (NOH),"~     The purpose of this study is to see whether droxidopa is effective in treating symptoms of~     neurogenic orthostatic hypotension in patients with Primary Autonomic Failure (Pure Autonomic~     Failure, Multiple System Atrophy, Parkinson's Disease), Non-diabetic neuropathy, or Beta~     Hydroxylase deficiency.~   ",C0020649;C0000378,C0393571;C0020649;C0442874;C0000378;C1457887;C0012634;C0852654;C0393911,142.0,3666.0,-1,44.0,14.666666666666698,0.011274376952506791,0.01556953292506866,0,0
NCT00782340,A Clinical Study for Patients With Neurogenic Orthostatic Hypotension (NOH) Using Droxidopa,"~     The purpose of this study is to see whether droxidopa is effective in treating symptoms of~     neurogenic orthostatic hypotension in patients with Primary Autonomic Failure (Pure Autonomic~     Failure, Multiple System Atrophy, Parkinson's Disease), Non-diabetic neuropathy, or Beta~     Hydroxylase deficiency.~   ",C0020649;C0000378,C0393571;C0020649;C0442874;C0000378;C1457887;C0012634;C0852654;C0393911,108.0,3825.0,-1,13.0,6.5,0.011274376952506791,0.01556953292506866,0,0
NCT01723904,"A Phase 3b, Open-Label, Safety and Efficacy Study of Rotigotine as Add-On Therapy With Low Doses of Pramipexole or Ropinirole in Patients With Advanced Parkinson's Disease",This study is to investigate the safety and efficacy of Rotigotine add-on therapy with low      doses of Pramipexole or Ropinirole in patients with advanced-stage Parkinson's Disease (PD)      who have insufficient response to L-dopa and low doses dopamine receptor agonists.,C0030567;C0074710;C1700683;C0244821;C0087111;C1522485;C0947630;C4321351;C1550655;C0725066,C0030567;C0074710;C1700683;C0244821;C1704632;C0013030;C0243192;C0087111;C0023570;C0947630;C1300072;C1550472;C1550472;C0700651,95.0,1260.0,0,3.0,3.0,0.022128892261189196,0.015235705797822553,0,0
NCT02583672,Role of Oxidative Stress and Inflammation in Type 1 Gaucher Disease (GD1),~     The purpose of this study is to measure levels of blood and brain chemicals related to~     oxidative stress and inflammation in healthy volunteers and individuals with Type 1 Gaucher~     disease (GD1) to see if these levels are altered by GD1.~   ,C0017205;C0021368;C0038435,C0021368;C0012634;C0038435;C0005767;C0006104;C2946261;C2946261,0.0,0.0,-1,0.0,0.0,0.0074691376854766345,0.014471094745665719,0,0
NCT02111122,Study of the Symptomatic Effects of Nocturnal Sodium Oxybate in Parkinson's Disease,"~     Sleep wake disturbance is a common problem in Parkinson`s disease patients and so far the~     therapeutic possibilities for symptomatic relief are limited. Small, open-label studies~     indicate that the use of Xyrem (gamma-hydroxybutyrate) might be of benefit in this situation.~      This study is intended to show a beneficial effect of the study medication in a randomized~     cross-over trial, that fulfills strict scientific criteria.~   ",C0012634;C0337443,C0033213;C0012634;C0037313;C4284232;C1550543;C0000503;C3834249,0.0,0.0,-1,9.0,9.0,0.014810150048885584,0.013888668744712994,0,0
NCT02324426,CNS Uptake of Intranasal Glutathione,"~     Excessive free radical formation and depletion of the brain's primary antioxidant,~     glutathione, are established components of Parkinson's disease (PD) pathophysiology. While~     there is rationale for the therapeutic use of reduced glutathione (GSH) in PD, and even some~     preliminary evidence to suggest the use of GSH can lead to symptomatic improvement, obstacles~     surrounding currently employed delivery methods have hindered the clinical utility of this~     therapy. Intranasal GSH, (in)GSH, is a novel method of glutathione augmentation. The aim of~     this study is to evaluate whether 200 mg of (in)GSH results in measurable changes in brain~     glutathione concentrations, as measured by magnetic resonance spectroscopy (MRS) in 15~     individuals with PD.~   ",C0243144,C0024487;C0034917;C0557351;C0012634;C0025663;C0006104;C2948600;C0025663;C0006104;C0003402,0.0,0.0,-1,0.0,0.0,0.020283975659228917,0.013293701401128195,0,0
NCT01992692,Remifentanil Requirement in Patients Receiving Surgical Treatment of Parkinson's Disease,"Parkinson's disease (PD) is one the main neurodegenerative disease with an incidence of about      3% in patients older than 65 years. Anesthesia in PD patients has been focused by several      studies for concerning the interactive reaction between anesthetics and anti-Parkinsonian      medication or Parkinsonian symptoms. However, our previous experience showed that the      patients undergoing pulse generator placement were more prone to be involved in delayed      emergence in the recovery room, which had been not reported yet. We speculated that PD      patients might be a special population with abnormal pharmacodynamic characters of      anesthetics, though no related evidence could be found to support this hypothesis. Therefore,      in this project we investigated whether remifentanl requirement to inhibit patients' response      to trachea intubation and skin insertion in PD patients undergoing DBS and pulse generator      placement was different from non-PD patients undergoing intracranial surgery for reasons      other than PD.",C0030567;C0246631;C4284141;C0087111;C0543467;C1550655,C0524851;C0242422;C0745377;C0030567;C0021932;C1140627;C1140627;C0002932;C0002932;C0002903;C0013227;C0237607;C0007952;C0441587;C0441587;C0441587;C0700287;C0205161;C1704632;C0947630;C4699618;C0222224;C2004454;C4284141;C0233492;C1546399;C0000828;C1555709;C0246631;C0701928,0.0,0.0,0,0.0,0.0,0.02099897535954672,0.01317837790153839,0,0
NCT03331822,The Effects of Bright Light Exposure on ICU Nurses,"~     In the majority of intensive care units, nurses work 12 hour shifts that consist of days and~     nights. Shift work outside of 6am-6pm has been reported to cause fatigue, induce sleep~     disorders, and cause metabolic disturbances. This shift to a nocturnal 'day' rather than~     diurnal, can result in reduced work performance, processing errors, accidents at work,~     absenteeism, and reduced quality of life. More chronically, those working at night have been~     shown to experience higher risks of heart disease, cancer and shorter median durations of~     life span. Much of this elevated risk is thought to be due to altered exposure to light, the~     dominant environmental cue regulating our circadian rhythms.~      As diurnal organisms much of our biology is regulated by the solar day. Acutely, bright light~     exposure (i.e., sun) regulates the phase of the biological clock principally through the~     suppression of melatonin, which biologically mediates increased alertness and in essence,~     'our daytime alertness'. During the night melatonin gradually increases and induces tiredness~     and ultimately sleep. This, in part, is biology behind the use of melatonin in those with~     sleep disturbances or to mitigate jet lag, with cross-continental or transoceanic flights.~      In this study, the investigators will randomize nurses in the hospital to receive either high~     intensity white light (3,000 lux) or standard ambient white fluorescent (~400 lx) light for~     10 hours during their night shift. This high illuminance light, rich in blue spectrum, is~     what diurnal creatures, like humans, are exposed to during the day. The lights may~     subsequently be equipped with blue filters (442 nm) to heighten the exposure to the rich blue~     spectrum light. Exposure will commence at the beginning of the night shift (~7pm) and~     continue for 10 hours. The rationale for terminating exposure prior to shift end is to foster~     an onset of sleep biology. At the end of each shift, the nurses will complete the Stanford~     Sleepiness Scale and the Psychomotor Vigilance Task (PVT). Saliva samples will be collected~     for melatonin level analysis and the nurses will complete sleep diaries at home. The~     investigators hypothesize that exposure to high intensity lighting during night shifts will~     reduce fatigue and enhance alertness and computational capacity that correlates with reduced~     melatonin.~   ",0,C0037317;C0085559;C0301625;C0596545;C0000924;C0025219;C0025219;C0025219;C0025219;C0015672;C0012634;C0015672;C0036087;C0018787;C0037313;C0037313;C2946261;C0037313;C0008810;C2926735;C0425104;C0025219;C0037313;C0222045,0.0,0.0,-1,1.0,1.0,0.002028397565922919,0.012690871205689595,0,0
NCT01092936,Italian Validation of the Revised MDS-Unified Parkinson's Disease Rating Scale,~     The present study is part of an international program and deals with the translation and~     validation program for the Italian version of the MDS-UPDRS.~      The program will be articulated in three steps:~        -  Phase I: translation and back-translation of the MDS-UPDRS in Italian (completed)~        -  Phase II: Cognitive testing. This step is aimed at a preliminary testing of a subset of~          potentially culturally sensitive items in a limited set of PD patients (approximately~          10). Should this phase identify issues in the understanding and ease of use of some~          items a revised translation of some individual items might be envisaged.~        -  Phase III: large validation testing: this phase will involve 350 PD patients from 12-14~          Italian PD centres.~      The IRIS protocol deals with phase II and III of the program.~   ,C0012634;C0222045,C0150312;C2728259;C2728259;C0333052;C2728259;C0004600;C0022077;C2728259;C3834249,0.0,0.0,-1,0.0,0.0,0.014810150048885584,0.01265050499660888,0,0
NCT00724594,Safety of N-acetylcysteine in Maternal Chorioamnionitis (NAC in Chorio),~     The purpose of this trial was to find the best dose of N-acetylcysteine (NAC) to decrease~     brain injury in babies exposed to intrauterine infection without causing significant side~     effects.~   ,C0008495;C0001047;C1858460,C0001047;C0694756;C3714514;C0006104,43.0,588.0,-1,25.0,12.5,0.007469137685476639,0.0061272501962770535,0,0
NCT03602014,Dose Response to the Norepinephrine Precursor Droxidopa in Hypotensive Individuals With Spinal Cord Injury,"~     The goal of this study is to determine the efficacy of the drug Droxidopa (Northera) in~     increasing blood pressure in subject with hypotension, low blood pressure, which is~     classified as blood pressure less than 110/70 in males and 100/70 in females. The first aim~     is to determine the proportion of subject with Spinal Cord Injury (SCI) who have a~     normotensive response to Droxidopa. The second is to determine the proportion of subject with~     SCI who express a hypertensive response to Droxidopa. A Normal blood pressure ranges from~     111-139 in males and 101-139 in females and a hypertensive blood pressure is anything higher~     than 140 in males and females.~      The study would take place in James J. Peters VA Medical Center (JJPVAMC) and The Icahn~     School of Medicine at Mount Sinai (ISMMS) in Manhattan, New York.~   ",C0028351;C0857353;C0037925;C0000378,C0005823;C0005823;C0005823;C0005823;C0005823;C0020649;C0037925;C0000378;C0000378;C0000378,0.0,0.0,-1,0.0,0.0,0.009501981798878343,0.006112690670605592,0,0
